"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ncoa73",6.72264900492904e-05,0.10801797730881,0.506,0.409,1,"15","Ncoa7"
"Osbpl83",6.72682235281528e-05,0.104349389313301,0.636,0.546,1,"15","Osbpl8"
"Gm432563",6.80688021998435e-05,0.0421153334960353,0.086,0.041,1,"15","Gm43256"
"E330017L17Rik",6.81203614745454e-05,0.00804630446895993,0.009,0.001,1,"15","E330017L17Rik"
"Impg21",6.94937904041147e-05,0.0282663554975949,0.04,0.014,1,"15","Impg2"
"Gm501381",6.95843284794946e-05,0.0228421819862215,0.034,0.011,1,"15","Gm50138"
"Cops52",7.01470399507016e-05,0.103259281161922,0.648,0.568,1,"15","Cops5"
"Gabarap2",7.01827614013904e-05,0.0997233142798793,0.438,0.344,1,"15","Gabarap"
"Gm13372",7.10035379309432e-05,0.0103028118497122,0.012,0.002,1,"15","Gm13372"
"Tmem120a1",7.12460529356208e-05,0.0757138357050667,0.213,0.137,1,"15","Tmem120a"
"Plin23",7.14485753695377e-05,0.0826019433716317,0.191,0.122,1,"15","Plin2"
"Rdh5",7.2314978821155e-05,0.042883689855699,0.077,0.036,1,"15","Rdh5"
"Crip24",7.28921909789571e-05,0.0755711962000874,0.278,0.188,1,"15","Crip2"
"Gm320273",7.32117445910457e-05,0.0177215661114821,0.025,0.006,1,"15","Gm32027"
"Unc502",7.37700210534494e-05,0.0787063984442146,0.302,0.21,1,"15","Unc50"
"Mgrn11",7.42294593679432e-05,0.0872874758389798,0.318,0.227,1,"15","Mgrn1"
"Habp43",7.47814077835492e-05,0.0575709851906901,0.151,0.087,1,"15","Habp4"
"Tob13",7.48014813292473e-05,0.0698643497239503,0.188,0.117,1,"15","Tob1"
"Has2os4",7.49171365484459e-05,0.0658282324441404,0.136,0.077,1,"15","Has2os"
"Ganab2",7.5033032134626e-05,0.0953351442376632,0.855,0.748,1,"15","Ganab"
"Rab11fip14",7.64015038133354e-05,0.100942859518189,0.414,0.318,1,"15","Rab11fip1"
"Bgn2",7.7546523948184e-05,0.0324880599146124,0.049,0.019,1,"15","Bgn"
"5031425E22Rik2",7.76897683239157e-05,0.118732466606742,0.441,0.356,1,"15","5031425E22Rik"
"Ptms2",7.77338274292868e-05,0.0977303501044622,0.522,0.414,1,"15","Ptms"
"Trappc42",7.83108499693457e-05,0.0979782817677891,0.454,0.356,1,"15","Trappc4"
"Cep3503",7.98425799024344e-05,0.100219401417847,0.741,0.648,1,"15","Cep350"
"Gm292372",7.98505793009591e-05,0.0350146306222928,0.059,0.024,1,"15","Gm29237"
"Psme45",8.00324647894072e-05,0.0665059181443008,0.991,0.966,1,"15","Psme4"
"Tpm34",8.02470398978718e-05,0.0890623271281681,0.914,0.847,1,"15","Tpm3"
"Smim10l11",8.13885004176026e-05,0.0806444879677718,0.278,0.191,1,"15","Smim10l1"
"Myorg",8.1552184080122e-05,0.0342750826599895,0.062,0.026,1,"15","Myorg"
"Cfap542",8.15962503785714e-05,0.0343082716908751,0.065,0.028,1,"15","Cfap54"
"Fnbp14",8.30980591472446e-05,0.101423282127846,0.469,0.371,1,"15","Fnbp1"
"Spata135",8.41974114563944e-05,0.108617118023609,0.716,0.624,1,"15","Spata13"
"4930452B06Rik3",8.43484807276084e-05,0.0891717623768354,0.247,0.167,1,"15","4930452B06Rik"
"Stoml1",8.47455175003191e-05,0.0452813083001077,0.093,0.046,1,"15","Stoml1"
"Pxn4",8.49776925732069e-05,0.0822369428379607,0.265,0.182,1,"15","Pxn"
"Hgs1",8.55004854766098e-05,0.0866118390644674,0.287,0.201,1,"15","Hgs"
"Lrp102",8.56626488756128e-05,0.080812426011199,0.281,0.193,1,"15","Lrp10"
"Pgam14",8.67956926466311e-05,0.0651655305711671,0.975,0.963,1,"15","Pgam1"
"Tyk2",8.70349745128948e-05,0.0562703199038807,0.148,0.085,1,"15","Tyk2"
"Gclm1",8.78424969881551e-05,0.10286090636814,0.438,0.345,1,"15","Gclm"
"Dzip1l4",8.78660543663946e-05,0.0878640081420985,0.383,0.283,1,"15","Dzip1l"
"Glt8d11",9.00566557836277e-05,0.0760540823203168,0.247,0.165,1,"15","Glt8d1"
"Mras2",9.01979135539555e-05,0.0466270124023469,0.099,0.05,1,"15","Mras"
"Plpp53",9.04015885016977e-05,0.0623140006802765,0.16,0.096,1,"15","Plpp5"
"Hoxd92",9.04849556730609e-05,0.0446545602667721,0.117,0.062,1,"15","Hoxd9"
"Dhrs33",9.05640900021119e-05,0.0609305132400843,0.142,0.082,1,"15","Dhrs3"
"1700001K23Rik1",9.08342760669671e-05,0.0123517184492212,0.015,0.003,1,"15","1700001K23Rik"
"Anxa33",9.10158379724659e-05,0.0508987033143303,0.102,0.053,1,"15","Anxa3"
"Ifitm104",9.15054602573165e-05,0.0332013596047819,0.056,0.022,1,"15","Ifitm10"
"Hcrtr22",9.21478069725249e-05,0.0226435620615374,0.028,0.008,1,"15","Hcrtr2"
"Gm13490",9.24081766733938e-05,0.00562119626829915,0.006,0.001,1,"15","Gm13490"
"Gm32219",9.24081766733938e-05,0.00562119626829915,0.006,0.001,1,"15","Gm32219"
"Gm49097",9.24081766733938e-05,0.00562119626829915,0.006,0.001,1,"15","Gm49097"
"9030625G05Rik",9.24081766733938e-05,0.00562119626829915,0.006,0.001,1,"15","9030625G05Rik"
"Gm34278",9.25185829032866e-05,0.00558183069465033,0.006,0.001,1,"15","Gm34278"
"Hdac84",9.35110579807315e-05,0.117168837454468,0.549,0.457,1,"15","Hdac8"
"Sgo2a",9.3554663458803e-05,0.0972350813076533,0.54,0.43,1,"15","Sgo2a"
"Tnnt34",9.50793386536259e-05,0.0400161032679545,0.062,0.026,1,"15","Tnnt3"
"Hnrnpul12",9.51544711412346e-05,0.092199139939078,0.738,0.667,1,"15","Hnrnpul1"
"Snx321",9.61817978131953e-05,0.0432757549773289,0.093,0.046,1,"15","Snx32"
"Gm50255",9.72870268827295e-05,0.0184957746246723,0.012,0.002,1,"15","Gm50255"
"Jund1",9.86731451449857e-05,0.0928537457468934,0.346,0.253,1,"15","Jund"
"Zfp4261",0.000100209224310414,0.0826894664006225,0.33,0.236,1,"15","Zfp426"
"4930404N11Rik1",0.000100894234782787,0.0273177187139256,0.04,0.014,1,"15","4930404N11Rik"
"Ddrgk13",0.000103796445155193,0.0943519021048504,0.373,0.28,1,"15","Ddrgk1"
"Maoa",0.000105105296374412,0.0871427650578094,0.475,0.361,1,"15","Maoa"
"Avil2",0.000105141955977727,0.0526444781197228,0.074,0.034,1,"15","Avil"
"Ndufb114",0.000106399680975597,0.102971823196519,0.602,0.51,1,"15","Ndufb11"
"Cnpy32",0.000107177091702268,0.090338867202985,0.34,0.25,1,"15","Cnpy3"
"Fam20c",0.000107820353610557,0.0279095817741412,0.046,0.017,1,"15","Fam20c"
"Clptm1l3",0.00010806236426792,0.0932223203774017,0.389,0.293,1,"15","Clptm1l"
"Gm160333",0.000108411992268417,0.0142998692649435,0.019,0.004,1,"15","Gm16033"
"Gm426791",0.000109010256832751,0.0141428017068897,0.019,0.004,1,"15","Gm42679"
"Timp34",0.000109572298937293,0.0941696724318641,0.299,0.212,1,"15","Timp3"
"Tdo21",0.000110372745483357,0.0371339236168932,0.136,0.075,1,"15","Tdo2"
"Dnajc141",0.000115161623727602,0.0821782535957759,0.327,0.235,1,"15","Dnajc14"
"Frmd8",0.000115241588749834,0.0663598553114187,0.207,0.132,1,"15","Frmd8"
"1700104B16Rik",0.000115753227486578,0.0080183865214308,0.009,0.001,1,"15","1700104B16Rik"
"Gm43732",0.000115753227486578,0.0080183865214308,0.009,0.001,1,"15","Gm43732"
"Gm411682",0.000116496948281686,0.0421873250409469,0.086,0.042,1,"15","Gm41168"
"Lasp13",0.00011763857648028,0.0844118563641572,0.327,0.236,1,"15","Lasp1"
"Cyba3",0.000118154415275871,0.0942893434967309,0.429,0.333,1,"15","Cyba"
"Lactb3",0.000118340488664442,0.0646699950817383,0.216,0.139,1,"15","Lactb"
"Fam120a3",0.000118434856354609,0.0916678690778965,0.852,0.758,1,"15","Fam120a"
"Shroom46",0.000119238109579303,0.120175410577445,0.623,0.549,1,"15","Shroom4"
"Arl8a2",0.000120060743813376,0.0588694705161947,0.157,0.094,1,"15","Arl8a"
"Ilvbl",0.000124523317263766,0.0532037792714251,0.127,0.071,1,"15","Ilvbl"
"Mfsd14b1",0.000125782685490839,0.110562268519999,0.583,0.499,1,"15","Mfsd14b"
"Glrx",0.000125987895920122,0.0538091628231309,0.13,0.073,1,"15","Glrx"
"Nipal12",0.000126089074722172,0.0175091740052931,0.025,0.007,1,"15","Nipal1"
"Cmtm43",0.000127208849428278,0.104321370395248,0.525,0.436,1,"15","Cmtm4"
"Igf1r4",0.000128216853708961,0.0641695111556742,0.997,0.983,1,"15","Igf1r"
"Fndc5",0.00012862209578879,0.030202555476119,0.052,0.021,1,"15","Fndc5"
"Gulp15",0.000128820458308752,0.106159210198795,0.75,0.661,1,"15","Gulp1"
"Erlin12",0.000129063304643622,0.0726071107756212,0.241,0.16,1,"15","Erlin1"
"Arhgdia5",0.000131606317322039,0.096553529330197,0.806,0.698,1,"15","Arhgdia"
"Fra10ac11",0.000132513677412509,0.0964359689506395,0.358,0.272,1,"15","Fra10ac1"
"Zmat11",0.000133224519305877,0.03583132736629,0.056,0.023,1,"15","Zmat1"
"mt-Co24",0.00013384113986759,0.0194100791813914,1,1,1,"15","mt-Co2"
"Fam98a3",0.000133992800324021,0.0921908663740995,0.463,0.363,1,"15","Fam98a"
"Elf24",0.000134321619580495,0.103035559411049,0.704,0.623,1,"15","Elf2"
"Tmem974",0.000135699911124065,0.104524837591601,0.605,0.52,1,"15","Tmem97"
"Ccdc1072",0.000135962512264306,0.0679972908865317,0.182,0.114,1,"15","Ccdc107"
"Rhou6",0.000136299577535747,0.0838731949416605,0.444,0.336,1,"15","Rhou"
"Sh3pxd2a7",0.000136990850963494,0.097210239932495,0.543,0.431,1,"15","Sh3pxd2a"
"Srpk26",0.000137815901154709,0.0999486600297341,0.71,0.632,1,"15","Srpk2"
"AC103362.1",0.000139927734846529,0.0102076832600585,0.012,0.002,1,"15","AC103362.1"
"Phf21a8",0.00013998196293093,0.0876374860382716,0.917,0.869,1,"15","Phf21a"
"Bsdc13",0.00014008994702424,0.0827458449061461,0.275,0.194,1,"15","Bsdc1"
"Spaca62",0.000140129283205472,0.0323866556417958,0.059,0.025,1,"15","Spaca6"
"Zfp3624",0.000141290414470776,0.0748700368422583,0.25,0.169,1,"15","Zfp362"
"Frk3",0.000141561817497145,0.0478802426426167,0.139,0.079,1,"15","Frk"
"Cdkn2c1",0.000142079862307169,0.017765910678335,0.025,0.007,1,"15","Cdkn2c"
"Spink131",0.000142079862307169,0.017765910678335,0.025,0.007,1,"15","Spink13"
"Enox23",0.000145612157565739,0.105330276625744,0.512,0.413,1,"15","Enox2"
"Gm351882",0.00014619294662006,0.0994818492453322,0.491,0.397,1,"15","Gm35188"
"Hibadh4",0.000147599421348368,0.103425630464714,0.682,0.577,1,"15","Hibadh"
"Emc43",0.000148290719525245,0.0974097243009875,0.41,0.321,1,"15","Emc4"
"Gm160912",0.000149438500152322,0.0503969830816421,0.123,0.069,1,"15","Gm16091"
"Tmx23",0.000149920923880146,0.0938685924974383,0.42,0.33,1,"15","Tmx2"
"Rbpms25",0.000150465153383658,0.0904360956374561,0.525,0.417,1,"15","Rbpms2"
"Aard1",0.000157811616747376,0.0401213923631826,0.074,0.035,1,"15","Aard"
"Kifap33",0.000161462706806674,0.0960278638825152,0.673,0.554,1,"15","Kifap3"
"Fam76a3",0.000162770910357538,0.0797643295305369,0.247,0.17,1,"15","Fam76a"
"Cenpt",0.000164855710218864,0.0736956749210994,0.241,0.163,1,"15","Cenpt"
"Tmtc43",0.000165612624084701,0.0844995970041175,0.253,0.175,1,"15","Tmtc4"
"Ginm11",0.000165835570176101,0.0814794738584493,0.321,0.233,1,"15","Ginm1"
"Gdf22",0.000167026010596047,0.0191279824279572,0.028,0.008,1,"15","Gdf2"
"Sri2",0.000167642726944042,0.0801272367827245,0.259,0.18,1,"15","Sri"
"Gm266913",0.000168186911887378,0.0548365400936726,0.114,0.062,1,"15","Gm26691"
"1700102P08Rik1",0.00016980945704376,0.0292126268127596,0.043,0.016,1,"15","1700102P08Rik"
"Gm128681",0.000170357899435584,0.0305814546291394,0.049,0.02,1,"15","Gm12868"
"Sdc34",0.000171555447557641,0.0563037639373816,0.142,0.083,1,"15","Sdc3"
"Phlpp24",0.000172260690072242,0.0950690365859682,0.438,0.341,1,"15","Phlpp2"
"Snx122",0.000173775572106859,0.0948036075061743,0.534,0.439,1,"15","Snx12"
"Trim681",0.000174528696774034,0.0403191748106243,0.068,0.031,1,"15","Trim68"
"Tbl1x7",0.00017611779752485,0.0603594176776161,0.988,0.968,1,"15","Tbl1x"
"Fundc1",0.000176934251564335,0.076559444022011,0.272,0.19,1,"15","Fundc1"
"Nedd45",0.000179689086368012,0.0307432384925013,0.997,0.999,1,"15","Nedd4"
"Cdkn1c3",0.000180850047860376,0.102482986497504,0.392,0.311,1,"15","Cdkn1c"
"Lrrc414",0.000181402118717881,0.0900209411287041,0.364,0.274,1,"15","Lrrc41"
"Gm431261",0.000181436677918312,0.0209879115872184,0.028,0.008,1,"15","Gm43126"
"Uap12",0.000181483697860909,0.08626767070825,0.336,0.247,1,"15","Uap1"
"Pitpnm2os22",0.000185804927434565,0.0191002035070484,0.028,0.008,1,"15","Pitpnm2os2"
"Foxq12",0.000186457992374256,0.0207316527454456,0.031,0.01,1,"15","Foxq1"
"Gm15792",0.00018776473718085,0.00795112265576215,0.009,0.001,1,"15","Gm15792"
"5430440P10Rik",0.00018776473718085,0.00795112265576215,0.009,0.001,1,"15","5430440P10Rik"
"Stx22",0.000188810640288916,0.0703807874602949,0.173,0.108,1,"15","Stx2"
"Serpinb6a2",0.000190703227800886,0.076442195351543,0.336,0.242,1,"15","Serpinb6a"
"Stau12",0.00019181307989465,0.0944061067698647,0.506,0.412,1,"15","Stau1"
"Lrrtm2",0.000193317070802244,0.0236232998991614,0.037,0.013,1,"15","Lrrtm2"
"Sdc43",0.00019349975606889,0.0858821332587786,0.29,0.209,1,"15","Sdc4"
"Zfp5923",0.000196882539283056,0.096928069046337,0.519,0.416,1,"15","Zfp592"
"Ywhaz4",0.000198636722604233,0.0686233207062328,0.951,0.917,1,"15","Ywhaz"
"Adamts7",0.000199444604264719,0.0395079761324817,0.071,0.033,1,"15","Adamts7"
"Birc65",0.000200164101259959,0.0486316020031732,0.988,0.988,1,"15","Birc6"
"Psmd75",0.0002048589985171,0.0963482869021633,0.778,0.692,1,"15","Psmd7"
"Sdccag84",0.000205810874339627,0.0936530054274395,0.373,0.287,1,"15","Sdccag8"
"Chst25",0.000206938933171884,0.0599610429661623,0.176,0.11,1,"15","Chst2"
"Tmem334",0.000207622199847234,0.0862840930051294,0.673,0.577,1,"15","Tmem33"
"Nckap14",0.000208728889815888,0.0749305012064212,0.914,0.878,1,"15","Nckap1"
"Cep1283",0.000209976365963567,0.0980804270173212,0.728,0.65,1,"15","Cep128"
"Dctn61",0.000212987930613454,0.0740404813738628,0.247,0.169,1,"15","Dctn6"
"Tmem167b1",0.000213591300714387,0.0572374631059172,0.17,0.105,1,"15","Tmem167b"
"A730049H05Rik3",0.000213971935811085,0.0471082099092752,0.096,0.05,1,"15","A730049H05Rik"
"Dnajc133",0.000216052322877121,0.0907221189773452,0.796,0.703,1,"15","Dnajc13"
"Usp253",0.000218930000163791,0.0970128210371038,0.731,0.639,1,"15","Usp25"
"Arxes12",0.000219574264456408,0.0824780508684835,0.349,0.258,1,"15","Arxes1"
"Washc31",0.000220359729129636,0.0813507088020013,0.309,0.223,1,"15","Washc3"
"Fam126a5",0.000220750162219285,0.0968454389843882,0.475,0.384,1,"15","Fam126a"
"Ido24",0.000223757287547517,0.0221478926807269,0.028,0.008,1,"15","Ido2"
"Mier35",0.000224364491699691,0.0931967020872315,0.522,0.423,1,"15","Mier3"
"Sptlc24",0.000225373951585197,0.0998134413727558,0.667,0.592,1,"15","Sptlc2"
"Acbd5",0.000227100106204728,0.089555565420415,0.441,0.341,1,"15","Acbd5"
"Wipf15",0.00022890742236179,0.111509282917056,0.469,0.389,1,"15","Wipf1"
"5730419F03Rik1",0.000229209427761277,0.0318036410475122,0.052,0.022,1,"15","5730419F03Rik"
"Erich2os",0.000230200236145766,0.0055539010270595,0.006,0.001,1,"15","Erich2os"
"4933427J07Rik",0.000230200236145766,0.0055539010270595,0.006,0.001,1,"15","4933427J07Rik"
"Gm161602",0.000230200236145766,0.0055539010270595,0.006,0.001,1,"15","Gm16160"
"Col6a41",0.000230200236145766,0.0055539010270595,0.006,0.001,1,"15","Col6a4"
"Gm16575",0.000230200236145766,0.0055539010270595,0.006,0.001,1,"15","Gm16575"
"Gm49512",0.000230200236145766,0.0055539010270595,0.006,0.001,1,"15","Gm49512"
"1810073O08Rik1",0.000230200236145766,0.0055539010270595,0.006,0.001,1,"15","1810073O08Rik"
"A330074K22Rik3",0.000231264175839473,0.0120437236429226,0.015,0.003,1,"15","A330074K22Rik"
"Trim264",0.000231444556832144,0.0786685364812289,0.275,0.195,1,"15","Trim26"
"Gm373593",0.000231798402942178,0.0174215822442586,0.022,0.006,1,"15","Gm37359"
"Gm383934",0.000232716663186874,0.0867188074610387,0.556,0.443,1,"15","Gm38393"
"Cebpd1",0.00023389409986888,0.0290042460689301,0.046,0.018,1,"15","Cebpd"
"Ttc12",0.000235878028564853,0.0421868500400985,0.083,0.042,1,"15","Ttc12"
"Sdhd3",0.00023905519725357,0.0891976967883128,0.525,0.428,1,"15","Sdhd"
"Sos26",0.000240499077114681,0.0933021202073217,0.5,0.404,1,"15","Sos2"
"Rcor35",0.000241799686643642,0.0765328730704534,0.247,0.17,1,"15","Rcor3"
"Cmpk13",0.000244620069649609,0.091191444379332,0.515,0.415,1,"15","Cmpk1"
"Hoxb72",0.000246615681208882,0.0324736923643191,0.062,0.028,1,"15","Hoxb7"
"Carf",0.000248219947188454,0.0719270651412138,0.194,0.127,1,"15","Carf"
"Gm194662",0.000251671891417308,0.045930456243657,0.093,0.048,1,"15","Gm19466"
"Aldh1a31",0.000251909862912636,0.0274824617542527,0.043,0.017,1,"15","Aldh1a3"
"Tdrd123",0.00025212271960349,0.0344901625209806,0.062,0.028,1,"15","Tdrd12"
"Gsk3b4",0.000255808728980028,0.0654898918863325,0.966,0.951,1,"15","Gsk3b"
"1600002K03Rik1",0.000256517850123525,0.0555583007809209,0.151,0.091,1,"15","1600002K03Rik"
"Gm102771",0.000256615157275368,0.0100732401499307,0.012,0.002,1,"15","Gm10277"
"Cpeb45",0.000259269132749466,0.0803679310329845,0.352,0.259,1,"15","Cpeb4"
"Top2b5",0.000259993967854621,0.0897476484269538,0.778,0.712,1,"15","Top2b"
"Mpv172",0.000267592857392609,0.0741828176633585,0.25,0.173,1,"15","Mpv17"
"Cybc12",0.000267620343639183,0.0587279980459578,0.179,0.113,1,"15","Cybc1"
"Sdc14",0.000268968026461904,0.095081492182405,0.577,0.47,1,"15","Sdc1"
"Rhobtb13",0.000269454206331461,0.055874693501649,0.142,0.085,1,"15","Rhobtb1"
"Pla2g153",0.000271724038513892,0.0550082479264567,0.16,0.098,1,"15","Pla2g15"
"Cpxm13",0.000271781158824058,0.0742077999637684,0.228,0.156,1,"15","Cpxm1"
"Ap1s12",0.000273424334581588,0.0713235231898628,0.309,0.221,1,"15","Ap1s1"
"Herc24",0.000273464777864415,0.0934374384755591,0.759,0.688,1,"15","Herc2"
"Nptn4",0.000275208787952601,0.0947289686308057,0.806,0.721,1,"15","Nptn"
"Gm16000",0.000276057299573053,0.0206027543377175,0.028,0.009,1,"15","Gm16000"
"Dguok1",0.000276279431891529,0.0784276457231401,0.299,0.217,1,"15","Dguok"
"9530097N15Rik3",0.000277424802994308,0.0262287328057202,0.04,0.015,1,"15","9530097N15Rik"
"Zmynd85",0.000277780396363589,0.088988866636816,0.867,0.78,1,"15","Zmynd8"
"Kctd182",0.000280989675896439,0.0775084978865802,0.346,0.253,1,"15","Kctd18"
"Tbcb2",0.000281070787363052,0.0959043815407774,0.497,0.404,1,"15","Tbcb"
"Sec11c3",0.000281079189608112,0.0716830807464586,0.213,0.143,1,"15","Sec11c"
"Tmem50a6",0.000281849009654268,0.0930229097224073,0.522,0.429,1,"15","Tmem50a"
"Gm302701",0.000282049949807908,0.0138010736826899,0.015,0.003,1,"15","Gm30270"
"Stk103",0.000282395998559721,0.0678001568181424,0.198,0.129,1,"15","Stk10"
"Qsox13",0.000283182323366338,0.0679297148673753,0.17,0.108,1,"15","Qsox1"
"Mill22",0.000285740141542279,0.0119765573872241,0.015,0.003,1,"15","Mill2"
"Rab5c3",0.000286155912356511,0.0832426013392405,0.392,0.3,1,"15","Rab5c"
"Ttc39a",0.000286428468558733,0.033715989076966,0.065,0.03,1,"15","Ttc39a"
"Plec2",0.000287637947509446,0.080886595252747,0.38,0.287,1,"15","Plec"
"Adcy101",0.00028814104225558,0.023985823527241,0.04,0.015,1,"15","Adcy10"
"Pign1",0.000288373667429222,0.0940156667795197,0.602,0.51,1,"15","Pign"
"Rnf242",0.000289834998483025,0.0677707933809913,0.182,0.117,1,"15","Rnf24"
"Kcnv21",0.000290675852588896,0.00959798783218394,0.009,0.001,1,"15","Kcnv2"
"Fam222b3",0.000290875173106338,0.0967058259654541,0.599,0.522,1,"15","Fam222b"
"Gm489571",0.000294448743130727,0.0173247248015075,0.025,0.007,1,"15","Gm48957"
"Slc30a41",0.000299301456442342,0.063925840265409,0.176,0.112,1,"15","Slc30a4"
"Anapc52",0.0003005349752255,0.0905035745940016,0.701,0.652,1,"15","Anapc5"
"Parp3",0.0003050458178024,0.0205358378410911,0.028,0.009,1,"15","Parp3"
"Tox35",0.000306458332221038,0.0852196260091287,0.407,0.309,1,"15","Tox3"
"Bambi5",0.000306738681906366,0.080269924948403,0.38,0.284,1,"15","Bambi"
"Ptbp33",0.00030934914205078,0.0911944205791159,0.722,0.643,1,"15","Ptbp3"
"Zfand38",0.000309798548086137,0.0753889726920411,0.963,0.923,1,"15","Zfand3"
"Marf1",0.000312493192098593,0.0899117764688068,0.574,0.475,1,"15","Marf1"
"Kif42",0.000319258766108883,0.100701004518024,0.627,0.549,1,"15","Kif4"
"Wdr710",0.000320853607729964,0.0942778543463066,0.627,0.539,1,"15","Wdr7"
"Dhx572",0.000323210462089735,0.092119686058877,0.463,0.37,1,"15","Dhx57"
"Elp63",0.000325144965650288,0.0703300204480571,0.228,0.156,1,"15","Elp6"
"Zfp284",0.000326408726499009,0.0338099302630212,0.068,0.032,1,"15","Zfp28"
"Atp8b23",0.00033120760686399,0.0622910232099678,0.201,0.132,1,"15","Atp8b2"
"Slc9a3r13",0.000331394736306329,0.0868012473165181,0.543,0.449,1,"15","Slc9a3r1"
"Maco15",0.000332120438600483,0.0921262790832146,0.707,0.638,1,"15","Maco1"
"Adamtsl32",0.000333338593835473,0.0229618039348053,0.034,0.012,1,"15","Adamtsl3"
"Rab1b2",0.000334647285863167,0.080650292339006,0.37,0.282,1,"15","Rab1b"
"Fam129b3",0.000337625299149773,0.0740109562078516,0.253,0.176,1,"15","Fam129b"
"Gm47767",0.000339310205635456,0.0100060232927997,0.012,0.002,1,"15","Gm47767"
"Ankrd273",0.000342385620256126,0.0794541863889169,0.42,0.32,1,"15","Ankrd27"
"Setd33",0.000343729051517808,0.0872600671393635,0.62,0.52,1,"15","Setd3"
"Oaz23",0.000345802923333272,0.0830211566880853,0.327,0.245,1,"15","Oaz2"
"Ppp1r211",0.000346370808160794,0.0674209589110276,0.281,0.197,1,"15","Ppp1r21"
"Mospd2",0.000351754560768167,0.0864117772038769,0.321,0.241,1,"15","Mospd2"
"Trappc6b3",0.000352146926812844,0.0899533412165993,0.426,0.339,1,"15","Trappc6b"
"Shmt23",0.000354468415249317,0.0813778910430135,0.358,0.272,1,"15","Shmt2"
"Rtn4rl13",0.000358027135620333,0.0513396056342819,0.133,0.078,1,"15","Rtn4rl1"
"Cnn11",0.000358905865096273,0.0357085649848506,0.071,0.034,1,"15","Cnn1"
"Dcun1d34",0.000360168200634559,0.0836188691430634,0.34,0.252,1,"15","Dcun1d3"
"Rragc2",0.000361234879097116,0.0784811770029655,0.318,0.234,1,"15","Rragc"
"Gm15270",0.000364113309531709,0.0332101403527789,0.056,0.024,1,"15","Gm15270"
"Atg133",0.00036431899300988,0.085780710875586,0.327,0.245,1,"15","Atg13"
"Frem31",0.000366108716351963,0.0137907741559739,0.019,0.005,1,"15","Frem3"
"Prkcg1",0.00036885524234204,0.034320196579599,0.059,0.026,1,"15","Prkcg"
